_id,WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
8763,20220508,S08000017,"",3,All,d,127,168,-24.4
8764,20220508,S08000017,"",4,All,d,68,66,3
8765,20220508,S08000017,"",5,All,d,26,32.5,-20
8766,20220508,S08000019,"",1,All,d,164,210.5,-22.1
8767,20220508,S08000019,"",2,All,d,189,214.5,-11.9
8768,20220508,S08000019,"",3,All,d,169,206.5,-18.2
8769,20220508,S08000019,"",4,All,d,119,158.5,-24.9
8770,20220508,S08000019,"",5,All,d,123,119,3.4
8771,20220508,S08000020,"",1,All,d,99,114.5,-13.5
8772,20220508,S08000020,"",2,All,d,188,269,-30.1
8773,20220508,S08000020,"",3,All,d,266,293.5,-9.4
8774,20220508,S08000020,"",4,All,d,330,384.5,-14.2
8775,20220508,S08000020,"",5,All,d,296,291,1.7
8776,20220508,S08000022,"",1,All,d,88,95,-7.4
8777,20220508,S08000022,"",2,All,d,138,158,-12.7
8778,20220508,S08000022,"",3,All,d,252,265.5,-5.1
8779,20220508,S08000022,"",4,All,d,176,197.5,-10.9
8780,20220508,S08000022,"",5,All,d,44,41,7.3
8781,20220508,S08000024,"",1,All,d,343,350.5,-2.1
8782,20220508,S08000024,"",2,All,d,551,540.5,1.9
8783,20220508,S08000024,"",3,All,d,347,382,-9.2
8784,20220508,S08000024,"",4,All,d,385,398.5,-3.4
8785,20220508,S08000024,"",5,All,d,486,500,-2.8
8786,20220508,S08000025,"",2,All,d,7,4,75
8787,20220508,S08000025,"",3,All,d,7,9.5,-26.3
8788,20220508,S08000025,"",4,All,d,25,24.5,2
8789,20220508,S08000026,"",2,All,d,5,3,66.7
8790,20220508,S08000026,"",3,All,d,15,19,-21.1
8791,20220508,S08000026,"",4,All,d,19,26,-26.9
8792,20220508,S08000028,"",2,All,d,6,16,-62.5
8793,20220508,S08000028,"",3,All,d,47,61,-23
8794,20220508,S08000029,"",1,All,d,237,271.5,-12.7
8795,20220508,S08000029,"",2,All,d,228,247.5,-7.9
8796,20220508,S08000029,"",3,All,d,160,166.5,-3.9
8797,20220508,S08000029,"",4,All,d,141,153.5,-8.1
8798,20220508,S08000029,"",5,All,d,125,116.5,7.3
8799,20220508,S08000030,"",1,All,d,251,272,-7.7
8800,20220508,S08000030,"",2,All,d,262,257.5,1.7
8801,20220508,S08000030,"",3,All,d,252,265,-4.9
8802,20220508,S08000030,"",4,All,d,303,291.5,3.9
8803,20220508,S08000030,"",5,All,d,182,188.5,-3.4
8804,20220508,S08000031,"",1,All,d,1368,1690,-19.1
8805,20220508,S08000031,"",2,All,d,734,832,-11.8
8806,20220508,S08000031,"",3,All,d,491,599,-18
8807,20220508,S08000031,"",4,All,d,449,519.5,-13.6
8808,20220508,S08000031,"",5,All,d,534,544,-1.8
8809,20220508,S08000032,"",1,All,d,488,584.5,-16.5
8810,20220508,S08000032,"",2,All,d,441,483.5,-8.8
8811,20220508,S08000032,"",3,All,d,246,287,-14.3
8812,20220508,S08000032,"",4,All,d,209,226.5,-7.7
8813,20220508,S08000032,"",5,All,d,143,155,-7.7
8814,20220508,S92000003,d,1,All,d,3424,4118,-16.9
8815,20220508,S92000003,d,2,All,d,3156,3497.5,-9.8
8816,20220508,S92000003,d,3,All,d,2654,3039.5,-12.7
8817,20220508,S92000003,d,4,All,d,2424,2669.5,-9.2
8818,20220508,S92000003,d,5,All,d,2103,2155,-2.4
8819,20220508,NA,NA,1,All,d,37,53,-30.2
8820,20220508,NA,NA,2,All,d,42,43,-2.3
8821,20220508,NA,NA,3,All,d,51,38,34.2
8822,20220508,NA,NA,4,All,d,41,36.5,12.3
8823,20220508,NA,NA,5,All,d,35,40.5,-13.6
8824,20220515,S08000015,"",1,All,d,351,419.5,-16.3
8825,20220515,S08000015,"",2,All,d,241,242.5,-0.6
8826,20220515,S08000015,"",3,All,d,151,184.5,-18.2
8827,20220515,S08000015,"",4,All,d,132,119,10.9
8828,20220515,S08000015,"",5,All,d,104,100.5,3.5
8829,20220515,S08000016,"",1,All,d,17,21.5,-20.9
8830,20220515,S08000016,"",2,All,d,26,60,-56.7
8831,20220515,S08000016,"",3,All,d,85,102,-16.7
8832,20220515,S08000016,"",4,All,d,50,66,-24.2
8833,20220515,S08000016,"",5,All,d,10,21.5,-53.5
8834,20220515,S08000017,"",1,All,d,37,53,-30.2
8835,20220515,S08000017,"",2,All,d,112,107,4.7
8836,20220515,S08000017,"",3,All,d,161,148,8.8
8837,20220515,S08000017,"",4,All,d,70,62,12.9
8838,20220515,S08000017,"",5,All,d,33,25,32
8839,20220515,S08000019,"",1,All,d,149,215.5,-30.9
8840,20220515,S08000019,"",2,All,d,205,224.5,-8.7
8841,20220515,S08000019,"",3,All,d,186,210.5,-11.6
8842,20220515,S08000019,"",4,All,d,139,152,-8.6
8843,20220515,S08000019,"",5,All,d,110,135.5,-18.8
8844,20220515,S08000020,"",1,All,d,96,99.5,-3.5
8845,20220515,S08000020,"",2,All,d,227,261,-13
8846,20220515,S08000020,"",3,All,d,279,296,-5.7
8847,20220515,S08000020,"",4,All,d,357,357,0
8848,20220515,S08000020,"",5,All,d,309,273.5,13
8849,20220515,S08000022,"",1,All,d,89,98.5,-9.6
8850,20220515,S08000022,"",2,All,d,141,161.5,-12.7
8851,20220515,S08000022,"",3,All,d,253,299,-15.4
8852,20220515,S08000022,"",4,All,d,202,193,4.7
8853,20220515,S08000022,"",5,All,d,38,37.5,1.3
8854,20220515,S08000024,"",1,All,d,330,346.5,-4.8
8855,20220515,S08000024,"",2,All,d,500,555,-9.9
8856,20220515,S08000024,"",3,All,d,387,404.5,-4.3
8857,20220515,S08000024,"",4,All,d,350,363,-3.6
8858,20220515,S08000024,"",5,All,d,453,472.5,-4.1
8859,20220515,S08000025,"",2,All,d,9,5.5,63.6
8860,20220515,S08000025,"",3,All,d,7,9,-22.2
8861,20220515,S08000025,"",4,All,d,21,24.5,-14.3
8862,20220515,S08000026,"",3,All,d,16,12,33.3
8863,20220515,S08000026,"",4,All,d,18,19.5,-7.7
8864,20220515,S08000028,"",2,All,d,14,12.5,12
8865,20220515,S08000028,"",3,All,d,53,56.5,-6.2
8866,20220515,S08000029,"",1,All,d,232,253.5,-8.5
8867,20220515,S08000029,"",2,All,d,224,232.5,-3.7
8868,20220515,S08000029,"",3,All,d,171,179.5,-4.7
8869,20220515,S08000029,"",4,All,d,158,143.5,10.1
8870,20220515,S08000029,"",5,All,d,149,122,22.1
8871,20220515,S08000030,"",1,All,d,310,265.5,16.8
8872,20220515,S08000030,"",2,All,d,274,227,20.7
8873,20220515,S08000030,"",3,All,d,237,220.5,7.5
8874,20220515,S08000030,"",4,All,d,314,289,8.7
8875,20220515,S08000030,"",5,All,d,191,191,0
8876,20220515,S08000031,"",1,All,d,1500,1594,-5.9
8877,20220515,S08000031,"",2,All,d,753,784.5,-4
8878,20220515,S08000031,"",3,All,d,477,548.5,-13
8879,20220515,S08000031,"",4,All,d,472,481,-1.9
8880,20220515,S08000031,"",5,All,d,499,506,-1.4
8881,20220515,S08000032,"",1,All,d,526,531,-0.9
8882,20220515,S08000032,"",2,All,d,447,483.5,-7.5
8883,20220515,S08000032,"",3,All,d,258,307.5,-16.1
8884,20220515,S08000032,"",4,All,d,213,210.5,1.2
8885,20220515,S08000032,"",5,All,d,150,148.5,1
8886,20220515,S92000003,d,1,All,d,3692,3952.5,-6.6
8887,20220515,S92000003,d,2,All,d,3223,3405,-5.3
8888,20220515,S92000003,d,3,All,d,2757,3023,-8.8
8889,20220515,S92000003,d,4,All,d,2537,2515,0.9
8890,20220515,S92000003,d,5,All,d,2081,2072,0.4
8891,20220515,NA,NA,1,All,d,54,54.5,-0.9
8892,20220515,NA,NA,2,All,d,47,45.5,3.3
8893,20220515,NA,NA,3,All,d,36,45,-20
8894,20220515,NA,NA,4,All,d,41,35,17.1
8895,20220515,NA,NA,5,All,d,35,38.5,-9.1
8896,20220522,S08000015,"",1,All,d,347,440.5,-21.2
8897,20220522,S08000015,"",2,All,d,220,283.5,-22.4
8898,20220522,S08000015,"",3,All,d,184,187.5,-1.9
8899,20220522,S08000015,"",4,All,d,115,146.5,-21.5
8900,20220522,S08000015,"",5,All,d,111,129.5,-14.3
8901,20220522,S08000016,"",1,All,d,21,22,-4.5
8902,20220522,S08000016,"",2,All,d,32,47.5,-32.6
8903,20220522,S08000016,"",3,All,d,85,102,-16.7
8904,20220522,S08000016,"",4,All,d,53,68,-22.1
8905,20220522,S08000016,"",5,All,d,9,22,-59.1
8906,20220522,S08000017,"",1,All,d,48,48.5,-1
8907,20220522,S08000017,"",2,All,d,105,121.5,-13.6
8908,20220522,S08000017,"",3,All,d,146,162.5,-10.2
8909,20220522,S08000017,"",4,All,d,65,65,0
8910,20220522,S08000017,"",5,All,d,37,35.5,4.2
8911,20220522,S08000019,"",1,All,d,200,195.5,2.3
8912,20220522,S08000019,"",2,All,d,183,232,-21.1
8913,20220522,S08000019,"",3,All,d,194,202.5,-4.2
8914,20220522,S08000019,"",4,All,d,130,171,-24
8915,20220522,S08000019,"",5,All,d,136,118,15.3
8916,20220522,S08000020,"",1,All,d,106,109,-2.8
8917,20220522,S08000020,"",2,All,d,213,271,-21.4
8918,20220522,S08000020,"",3,All,d,274,334,-18
8919,20220522,S08000020,"",4,All,d,371,391.5,-5.2
8920,20220522,S08000020,"",5,All,d,298,299,-0.3
8921,20220522,S08000022,"",1,All,d,90,102,-11.8
8922,20220522,S08000022,"",2,All,d,118,162,-27.2
8923,20220522,S08000022,"",3,All,d,305,278.5,9.5
8924,20220522,S08000022,"",4,All,d,192,196.5,-2.3
8925,20220522,S08000022,"",5,All,d,51,50.5,1
8926,20220522,S08000024,"",1,All,d,369,347,6.3
8927,20220522,S08000024,"",2,All,d,544,588,-7.5
8928,20220522,S08000024,"",3,All,d,389,388.5,0.1
8929,20220522,S08000024,"",4,All,d,377,374,0.8
8930,20220522,S08000024,"",5,All,d,518,505.5,2.5
8931,20220522,S08000025,"",2,All,d,6,8,-25
8932,20220522,S08000025,"",3,All,d,16,4,300
8933,20220522,S08000025,"",4,All,d,25,29,-13.8
8934,20220522,S08000026,"",3,All,d,17,11,54.5
8935,20220522,S08000026,"",4,All,d,21,19.5,7.7
8936,20220522,S08000028,"",2,All,d,11,13.5,-18.5
8937,20220522,S08000028,"",3,All,d,45,60,-25
8938,20220522,S08000029,"",1,All,d,234,246.5,-5.1
8939,20220522,S08000029,"",2,All,d,231,232,-0.4
8940,20220522,S08000029,"",3,All,d,177,195,-9.2
8941,20220522,S08000029,"",4,All,d,143,171.5,-16.6
8942,20220522,S08000029,"",5,All,d,119,119.5,-0.4
8943,20220522,S08000030,"",1,All,d,254,281.5,-9.8
8944,20220522,S08000030,"",2,All,d,235,261,-10
8945,20220522,S08000030,"",3,All,d,267,246.5,8.3
8946,20220522,S08000030,"",4,All,d,311,308.5,0.8
8947,20220522,S08000030,"",5,All,d,187,210.5,-11.2
8948,20220522,S08000031,"",1,All,d,1559,1641,-5
8949,20220522,S08000031,"",2,All,d,730,811.5,-10
8950,20220522,S08000031,"",3,All,d,617,579.5,6.5
8951,20220522,S08000031,"",4,All,d,485,493,-1.6
8952,20220522,S08000031,"",5,All,d,536,552,-2.9
8953,20220522,S08000032,"",1,All,d,548,591,-7.3
8954,20220522,S08000032,"",2,All,d,427,465,-8.2
8955,20220522,S08000032,"",3,All,d,274,262,4.6
8956,20220522,S08000032,"",4,All,d,208,229,-9.2
8957,20220522,S08000032,"",5,All,d,147,162.5,-9.5
8958,20220522,S92000003,d,1,All,d,3826,4088.5,-6.4
8959,20220522,S92000003,d,2,All,d,3097,3538,-12.5
8960,20220522,S92000003,d,3,All,d,3030,3064.5,-1.1
8961,20220522,S92000003,d,4,All,d,2522,2704.5,-6.7
8962,20220522,S92000003,d,5,All,d,2175,2246,-3.2
8963,20220522,NA,NA,1,All,d,49,62,-21
8964,20220522,NA,NA,2,All,d,40,39.5,1.3
8965,20220522,NA,NA,3,All,d,40,51,-21.6
8966,20220522,NA,NA,4,All,d,24,41,-41.5
8967,20220522,NA,NA,5,All,d,24,40,-40
8968,20220529,S08000015,"",1,All,d,357,415,-14
8969,20220529,S08000015,"",2,All,d,232,284,-18.3
8970,20220529,S08000015,"",3,All,d,174,197,-11.7
8971,20220529,S08000015,"",4,All,d,119,127.5,-6.7
8972,20220529,S08000015,"",5,All,d,93,99.5,-6.5
8973,20220529,S08000016,"",1,All,d,16,21,-23.8
8974,20220529,S08000016,"",2,All,d,31,60.5,-48.8
8975,20220529,S08000016,"",3,All,d,83,99,-16.2
8976,20220529,S08000016,"",4,All,d,45,64.5,-30.2
8977,20220529,S08000016,"",5,All,d,13,21,-38.1
8978,20220529,S08000017,"",1,All,d,34,41.5,-18.1
8979,20220529,S08000017,"",2,All,d,113,122,-7.4
8980,20220529,S08000017,"",3,All,d,156,165.5,-5.7
8981,20220529,S08000017,"",4,All,d,61,71,-14.1
8982,20220529,S08000017,"",5,All,d,33,28.5,15.8
8983,20220529,S08000019,"",1,All,d,170,225,-24.4
8984,20220529,S08000019,"",2,All,d,205,248,-17.3
8985,20220529,S08000019,"",3,All,d,200,178.5,12
8986,20220529,S08000019,"",4,All,d,133,148.5,-10.4
8987,20220529,S08000019,"",5,All,d,121,114,6.1
8988,20220529,S08000020,"",1,All,d,105,109,-3.7
8989,20220529,S08000020,"",2,All,d,199,247,-19.4
8990,20220529,S08000020,"",3,All,d,284,305.5,-7
8991,20220529,S08000020,"",4,All,d,382,362,5.5
8992,20220529,S08000020,"",5,All,d,299,302.5,-1.2
8993,20220529,S08000022,"",1,All,d,77,94,-18.1
8994,20220529,S08000022,"",2,All,d,127,152.5,-16.7
8995,20220529,S08000022,"",3,All,d,288,307.5,-6.3
8996,20220529,S08000022,"",4,All,d,191,196,-2.6
8997,20220529,S08000022,"",5,All,d,52,51,2
8998,20220529,S08000024,"",1,All,d,340,390.5,-12.9
8999,20220529,S08000024,"",2,All,d,501,598.5,-16.3
9000,20220529,S08000024,"",3,All,d,397,422,-5.9
9001,20220529,S08000024,"",4,All,d,357,372,-4
9002,20220529,S08000024,"",5,All,d,475,485.5,-2.2
9003,20220529,S08000025,"",3,All,d,5,8.5,-41.2
9004,20220529,S08000025,"",4,All,d,22,20,10
9005,20220529,S08000026,"",3,All,d,20,16.5,21.2
9006,20220529,S08000026,"",4,All,d,18,18,0
9007,20220529,S08000028,"",2,All,d,9,9,0
9008,20220529,S08000028,"",3,All,d,42,64.5,-34.9
9009,20220529,S08000029,"",1,All,d,268,258.5,3.7
9010,20220529,S08000029,"",2,All,d,227,248,-8.5
9011,20220529,S08000029,"",3,All,d,161,177.5,-9.3
9012,20220529,S08000029,"",4,All,d,155,153,1.3
9013,20220529,S08000029,"",5,All,d,129,112,15.2
9014,20220529,S08000030,"",1,All,d,258,242,6.6
9015,20220529,S08000030,"",2,All,d,249,228,9.2
9016,20220529,S08000030,"",3,All,d,256,229.5,11.5
9017,20220529,S08000030,"",4,All,d,323,319.5,1.1
9018,20220529,S08000030,"",5,All,d,200,202,-1
9019,20220529,S08000031,"",1,All,d,1424,1623.5,-12.3
9020,20220529,S08000031,"",2,All,d,773,807.5,-4.3
9021,20220529,S08000031,"",3,All,d,623,540.5,15.3
9022,20220529,S08000031,"",4,All,d,516,486.5,6.1
9023,20220529,S08000031,"",5,All,d,572,586.5,-2.5
9024,20220529,S08000032,"",1,All,d,541,578,-6.4
9025,20220529,S08000032,"",2,All,d,451,490.5,-8.1
9026,20220529,S08000032,"",3,All,d,247,309.5,-20.2
9027,20220529,S08000032,"",4,All,d,192,221,-13.1
9028,20220529,S08000032,"",5,All,d,142,147,-3.4
9029,20220529,S92000003,d,1,All,d,3645,4061,-10.2
9030,20220529,S92000003,d,2,All,d,3166,3550.5,-10.8
9031,20220529,S92000003,d,3,All,d,2990,3064,-2.4
9032,20220529,S92000003,d,4,All,d,2552,2603,-2
9033,20220529,S92000003,d,5,All,d,2174,2186,-0.5
9034,20220529,NA,NA,1,All,d,55,60.5,-9.1
9035,20220529,NA,NA,2,All,d,43,46,-6.5
9036,20220529,NA,NA,3,All,d,54,42.5,27.1
9037,20220529,NA,NA,4,All,d,37,43,-14
9038,20220529,NA,NA,5,All,d,45,36,25
9039,20220605,S08000015,"",1,All,d,316,403.5,-21.7
9040,20220605,S08000015,"",2,All,d,248,268,-7.5
9041,20220605,S08000015,"",3,All,d,153,172.5,-11.3
9042,20220605,S08000015,"",4,All,d,116,139,-16.5
9043,20220605,S08000015,"",5,All,d,85,115,-26.1
9044,20220605,S08000016,"",1,All,d,13,25,-48
9045,20220605,S08000016,"",2,All,d,37,63.5,-41.7
9046,20220605,S08000016,"",3,All,d,75,106.5,-29.6
9047,20220605,S08000016,"",4,All,d,54,79,-31.6
9048,20220605,S08000016,"",5,All,d,10,15,-33.3
9049,20220605,S08000017,"",1,All,d,45,49,-8.2
9050,20220605,S08000017,"",2,All,d,126,116,8.6
9051,20220605,S08000017,"",3,All,d,148,152,-2.6
9052,20220605,S08000017,"",4,All,d,85,73,16.4
9053,20220605,S08000017,"",5,All,d,28,30.5,-8.2
9054,20220605,S08000019,"",1,All,d,172,203,-15.3
9055,20220605,S08000019,"",2,All,d,163,212.5,-23.3
9056,20220605,S08000019,"",3,All,d,160,213.5,-25.1
9057,20220605,S08000019,"",4,All,d,110,137,-19.7
9058,20220605,S08000019,"",5,All,d,122,127.5,-4.3
9059,20220605,S08000020,"",1,All,d,102,107,-4.7
9060,20220605,S08000020,"",2,All,d,231,262.5,-12
9061,20220605,S08000020,"",3,All,d,279,308.5,-9.6
9062,20220605,S08000020,"",4,All,d,336,384,-12.5
9063,20220605,S08000020,"",5,All,d,251,287.5,-12.7
9064,20220605,S08000022,"",1,All,d,79,105.5,-25.1
9065,20220605,S08000022,"",2,All,d,123,161,-23.6
9066,20220605,S08000022,"",3,All,d,254,277,-8.3
9067,20220605,S08000022,"",4,All,d,202,219,-7.8
9068,20220605,S08000022,"",5,All,d,53,44.5,19.1
9069,20220605,S08000024,"",1,All,d,327,364,-10.2
9070,20220605,S08000024,"",2,All,d,537,586,-8.4
9071,20220605,S08000024,"",3,All,d,354,390,-9.2
9072,20220605,S08000024,"",4,All,d,341,362.5,-5.9
9073,20220605,S08000024,"",5,All,d,465,494.5,-6
9074,20220605,S08000025,"",2,All,d,10,10,0
9075,20220605,S08000025,"",3,All,d,10,10.5,-4.8
9076,20220605,S08000025,"",4,All,d,15,19.5,-23.1
9077,20220605,S08000026,"",3,All,d,17,14.5,17.2
9078,20220605,S08000026,"",4,All,d,17,22.5,-24.4
9079,20220605,S08000028,"",2,All,d,10,13,-23.1
9080,20220605,S08000028,"",3,All,d,51,60.5,-15.7
9081,20220605,S08000029,"",1,All,d,240,260,-7.7
9082,20220605,S08000029,"",2,All,d,251,257.5,-2.5
9083,20220605,S08000029,"",3,All,d,179,174,2.9
9084,20220605,S08000029,"",4,All,d,119,130,-8.5
9085,20220605,S08000029,"",5,All,d,119,119.5,-0.4
9086,20220605,S08000030,"",1,All,d,242,266,-9
9087,20220605,S08000030,"",2,All,d,224,248.5,-9.9
9088,20220605,S08000030,"",3,All,d,259,235.5,10
9089,20220605,S08000030,"",4,All,d,302,300.5,0.5
9090,20220605,S08000030,"",5,All,d,210,200.5,4.7
9091,20220605,S08000031,"",1,All,d,1440,1596,-9.8
9092,20220605,S08000031,"",2,All,d,748,779,-4
9093,20220605,S08000031,"",3,All,d,549,543.5,1
9094,20220605,S08000031,"",4,All,d,458,482,-5
9095,20220605,S08000031,"",5,All,d,492,546.5,-10
9096,20220605,S08000032,"",1,All,d,420,583,-28
9097,20220605,S08000032,"",2,All,d,397,455.5,-12.8
9098,20220605,S08000032,"",3,All,d,254,284,-10.6
9099,20220605,S08000032,"",4,All,d,197,211.5,-6.9
9100,20220605,S08000032,"",5,All,d,131,138,-5.1
9101,20220605,S92000003,d,1,All,d,3445,4019,-14.3
9102,20220605,S92000003,d,2,All,d,3153,3484.5,-9.5
9103,20220605,S92000003,d,3,All,d,2793,2997.5,-6.8
9104,20220605,S92000003,d,4,All,d,2381,2598,-8.4
9105,20220605,S92000003,d,5,All,d,1994,2162,-7.8
9106,20220605,NA,NA,1,All,d,49,56,-12.5
9107,20220605,NA,NA,2,All,d,45,47,-4.3
9108,20220605,NA,NA,3,All,d,51,55,-7.3
9109,20220605,NA,NA,4,All,d,29,38,-23.7
9110,20220605,NA,NA,5,All,d,27,41,-34.1
9111,20220612,S08000015,"",1,All,d,337,443.5,-24
9112,20220612,S08000015,"",2,All,d,264,273,-3.3
9113,20220612,S08000015,"",3,All,d,189,180,5
9114,20220612,S08000015,"",4,All,d,121,127.5,-5.1
9115,20220612,S08000015,"",5,All,d,81,103.5,-21.7
9116,20220612,S08000016,"",1,All,d,15,21.5,-30.2
9117,20220612,S08000016,"",2,All,d,46,49,-6.1
9118,20220612,S08000016,"",3,All,d,79,108,-26.9
9119,20220612,S08000016,"",4,All,d,53,73.5,-27.9
9120,20220612,S08000016,"",5,All,d,12,16.5,-27.3
9121,20220612,S08000017,"",1,All,d,50,46,8.7
9122,20220612,S08000017,"",2,All,d,122,108.5,12.4
9123,20220612,S08000017,"",3,All,d,137,158,-13.3
9124,20220612,S08000017,"",4,All,d,71,57.5,23.5
9125,20220612,S08000017,"",5,All,d,31,27.5,12.7
9126,20220612,S08000019,"",1,All,d,191,199.5,-4.3
9127,20220612,S08000019,"",2,All,d,206,222,-7.2
9128,20220612,S08000019,"",3,All,d,175,217.5,-19.5
9129,20220612,S08000019,"",4,All,d,118,167.5,-29.6
9130,20220612,S08000019,"",5,All,d,129,122,5.7
9131,20220612,S08000020,"",1,All,d,89,89.5,-0.6
9132,20220612,S08000020,"",2,All,d,218,262.5,-17
9133,20220612,S08000020,"",3,All,d,279,295.5,-5.6
9134,20220612,S08000020,"",4,All,d,399,377,5.8
9135,20220612,S08000020,"",5,All,d,287,284,1.1
9136,20220612,S08000022,"",1,All,d,68,90,-24.4
9137,20220612,S08000022,"",2,All,d,111,144.5,-23.2
9138,20220612,S08000022,"",3,All,d,259,289.5,-10.5
9139,20220612,S08000022,"",4,All,d,176,184.5,-4.6
9140,20220612,S08000022,"",5,All,d,44,53.5,-17.8
9141,20220612,S08000024,"",1,All,d,333,355,-6.2
9142,20220612,S08000024,"",2,All,d,526,569.5,-7.6
9143,20220612,S08000024,"",3,All,d,340,396.5,-14.2
9144,20220612,S08000024,"",4,All,d,374,380,-1.6
9145,20220612,S08000024,"",5,All,d,466,495,-5.9
9146,20220612,S08000025,"",2,All,d,6,6.5,-7.7
9147,20220612,S08000025,"",3,All,d,7,7.5,-6.7
9148,20220612,S08000025,"",4,All,d,37,21.5,72.1
9149,20220612,S08000026,"",3,All,d,19,13.5,40.7
9150,20220612,S08000026,"",4,All,d,16,21.5,-25.6
9151,20220612,S08000028,"",2,All,d,17,8,112.5
9152,20220612,S08000028,"",3,All,d,54,59.5,-9.2
9153,20220612,S08000029,"",1,All,d,258,280.5,-8
9154,20220612,S08000029,"",2,All,d,230,224.5,2.4
9155,20220612,S08000029,"",3,All,d,175,174.5,0.3
9156,20220612,S08000029,"",4,All,d,129,147,-12.2
9157,20220612,S08000029,"",5,All,d,133,95.5,39.3
9158,20220612,S08000030,"",1,All,d,231,266,-13.2
9159,20220612,S08000030,"",2,All,d,259,266.5,-2.8
9160,20220612,S08000030,"",3,All,d,250,264.5,-5.5
9161,20220612,S08000030,"",4,All,d,320,313.5,2.1
9162,20220612,S08000030,"",5,All,d,219,207.5,5.5
9163,20220612,S08000031,"",1,All,d,1412,1645.5,-14.2
9164,20220612,S08000031,"",2,All,d,689,820,-16
9165,20220612,S08000031,"",3,All,d,540,560,-3.6
9166,20220612,S08000031,"",4,All,d,478,484.5,-1.3
9167,20220612,S08000031,"",5,All,d,528,549,-3.8
9168,20220612,S08000032,"",1,All,d,527,542.5,-2.9
9169,20220612,S08000032,"",2,All,d,447,467.5,-4.4
9170,20220612,S08000032,"",3,All,d,261,301,-13.3
9171,20220612,S08000032,"",4,All,d,220,200.5,9.7
9172,20220612,S08000032,"",5,All,d,128,151,-15.2
9173,20220612,S92000003,d,1,All,d,3568,4038.5,-11.7
9174,20220612,S92000003,d,2,All,d,3183,3480.5,-8.5
9175,20220612,S92000003,d,3,All,d,2816,3067.5,-8.2
9176,20220612,S92000003,d,4,All,d,2555,2593,-1.5
9177,20220612,S92000003,d,5,All,d,2098,2147.5,-2.3
9178,20220612,NA,NA,1,All,d,57,58,-1.7
9179,20220612,NA,NA,2,All,d,38,50,-24
9180,20220612,NA,NA,3,All,d,52,42,23.8
9181,20220612,NA,NA,4,All,d,43,36,19.4
9182,20220612,NA,NA,5,All,d,38,41.5,-8.4
9183,20220619,S08000015,"",1,All,d,329,437,-24.7
9184,20220619,S08000015,"",2,All,d,241,281.5,-14.4
9185,20220619,S08000015,"",3,All,d,187,185,1.1
9186,20220619,S08000015,"",4,All,d,119,137,-13.1
9187,20220619,S08000015,"",5,All,d,100,130,-23.1
9188,20220619,S08000016,"",1,All,d,12,20.5,-41.5
9189,20220619,S08000016,"",2,All,d,45,62.5,-28
9190,20220619,S08000016,"",3,All,d,88,108,-18.5
9191,20220619,S08000016,"",4,All,d,59,63,-6.3
9192,20220619,S08000016,"",5,All,d,9,14,-35.7
9193,20220619,S08000017,"",1,All,d,35,47,-25.5
9194,20220619,S08000017,"",2,All,d,95,126,-24.6
9195,20220619,S08000017,"",3,All,d,162,153.5,5.5
9196,20220619,S08000017,"",4,All,d,51,68,-25
9197,20220619,S08000017,"",5,All,d,23,30.5,-24.6
9198,20220619,S08000019,"",1,All,d,173,182.5,-5.2
9199,20220619,S08000019,"",2,All,d,212,219,-3.2
9200,20220619,S08000019,"",3,All,d,167,197.5,-15.4
9201,20220619,S08000019,"",4,All,d,142,162.5,-12.6
9202,20220619,S08000019,"",5,All,d,117,119.5,-2.1
9203,20220619,S08000020,"",1,All,d,83,106.5,-22.1
9204,20220619,S08000020,"",2,All,d,211,242.5,-13
9205,20220619,S08000020,"",3,All,d,244,299.5,-18.5
9206,20220619,S08000020,"",4,All,d,361,361.5,-0.1
9207,20220619,S08000020,"",5,All,d,315,302,4.3
9208,20220619,S08000022,"",1,All,d,77,102.5,-24.9
9209,20220619,S08000022,"",2,All,d,128,159.5,-19.7
9210,20220619,S08000022,"",3,All,d,285,282,1.1
9211,20220619,S08000022,"",4,All,d,199,189,5.3
9212,20220619,S08000022,"",5,All,d,38,52,-26.9
9213,20220619,S08000024,"",1,All,d,311,358,-13.1
9214,20220619,S08000024,"",2,All,d,531,547.5,-3
9215,20220619,S08000024,"",3,All,d,367,387,-5.2
9216,20220619,S08000024,"",4,All,d,396,389,1.8
9217,20220619,S08000024,"",5,All,d,485,521,-6.9
9218,20220619,S08000025,"",2,All,d,8,3.5,128.6
9219,20220619,S08000025,"",3,All,d,7,7.5,-6.7
9220,20220619,S08000025,"",4,All,d,19,21.5,-11.6
9221,20220619,S08000026,"",3,All,d,17,23.5,-27.7
9222,20220619,S08000026,"",4,All,d,26,20.5,26.8
9223,20220619,S08000028,"",2,All,d,15,10,50
9224,20220619,S08000028,"",3,All,d,59,56,5.4
9225,20220619,S08000029,"",1,All,d,235,250.5,-6.2
9226,20220619,S08000029,"",2,All,d,236,225,4.9
9227,20220619,S08000029,"",3,All,d,189,177.5,6.5
9228,20220619,S08000029,"",4,All,d,167,152.5,9.5
9229,20220619,S08000029,"",5,All,d,127,114,11.4
9230,20220619,S08000030,"",1,All,d,253,264,-4.2
